Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","484","Mexico","5510","Production","01346","Plums and sloes","2021","2021","t","84182.44","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01346","Plums and sloes","2022","2022","kg/ha","6040.9","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01346","Plums and sloes","2022","2022","t","69985.91","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01346","Plums and sloes","2023","2023","kg/ha","5719.4","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01346","Plums and sloes","2023","2023","t","64894.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01321","Pomelos and grapefruits","2020","2020","kg/ha","24747","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01321","Pomelos and grapefruits","2020","2020","t","490834.02","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01321","Pomelos and grapefruits","2021","2021","kg/ha","22710.9","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01321","Pomelos and grapefruits","2021","2021","t","453207.86","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01321","Pomelos and grapefruits","2022","2022","kg/ha","23962.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01321","Pomelos and grapefruits","2022","2022","t","489101.57","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01321","Pomelos and grapefruits","2023","2023","kg/ha","23389.9","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01321","Pomelos and grapefruits","2023","2023","t","488140.72","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01510","Potatoes","2020","2020","kg/ha","31943.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01510","Potatoes","2020","2020","t","1943910.46","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01510","Potatoes","2021","2021","kg/ha","31778.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01510","Potatoes","2021","2021","t","1947760.98","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01510","Potatoes","2022","2022","kg/ha","31263","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01510","Potatoes","2022","2022","t","1878976","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01510","Potatoes","2023","2023","kg/ha","31971.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01510","Potatoes","2023","2023","t","1986198.81","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01235","Pumpkins, squash and gourds","2020","2020","kg/ha","22058.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01235","Pumpkins, squash and gourds","2020","2020","t","756780.51","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01235","Pumpkins, squash and gourds","2021","2021","kg/ha","20886.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01235","Pumpkins, squash and gourds","2021","2021","t","738009.25","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01235","Pumpkins, squash and gourds","2022","2022","kg/ha","20747.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01235","Pumpkins, squash and gourds","2022","2022","t","659714.4","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01235","Pumpkins, squash and gourds","2023","2023","kg/ha","21087.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01235","Pumpkins, squash and gourds","2023","2023","t","715772.75","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01342.02","Quinces","2020","2020","kg/ha","8594.4","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01342.02","Quinces","2020","2020","t","5866.04","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01342.02","Quinces","2021","2021","kg/ha","8776.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01342.02","Quinces","2021","2021","t","5547.13","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01342.02","Quinces","2022","2022","kg/ha","7904.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01342.02","Quinces","2022","2022","t","3293.72","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01342.02","Quinces","2023","2023","kg/ha","4758.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01342.02","Quinces","2023","2023","t","2004.42","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01443","Rape or colza seed","2020","2020","kg/ha","666.7","X","Figure from international organizations",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01443","Rape or colza seed","2020","2020","t","2000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01443","Rape or colza seed","2021","2021","kg/ha","666.7","X","Figure from international organizations",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01443","Rape or colza seed","2021","2021","t","2000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01443","Rape or colza seed","2022","2022","kg/ha","500","X","Figure from international organizations",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01443","Rape or colza seed","2022","2022","t","1000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01443","Rape or colza seed","2023","2023","kg/ha","666.7","X","Figure from international organizations",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01443","Rape or colza seed","2023","2023","t","2000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01353.01","Raspberries","2020","2020","kg/ha","18842","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01353.01","Raspberries","2020","2020","t","146349.72","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01353.01","Raspberries","2021","2021","kg/ha","19444.9","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01353.01","Raspberries","2021","2021","t","165676.62","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01353.01","Raspberries","2022","2022","kg/ha","18568.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01353.01","Raspberries","2022","2022","t","178667.24","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01353.01","Raspberries","2023","2023","kg/ha","18540.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01353.01","Raspberries","2023","2023","t","190411.55","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0113","Rice","2020","2020","kg/ha","6210.7","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0113","Rice","2020","2020","t","295337.84","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0113","Rice","2021","2021","kg/ha","6381.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0113","Rice","2021","2021","t","257041.44","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0113","Rice","2022","2022","kg/ha","6500.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0113","Rice","2022","2022","t","246317.45","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0113","Rice","2023","2023","kg/ha","6870.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0113","Rice","2023","2023","t","252099.88","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0116","Rye","2020","2020","kg/ha","1748.9","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0116","Rye","2020","2020","t","16.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0116","Rye","2021","2021","kg/ha","1746","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0116","Rye","2021","2021","t","12.99","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0116","Rye","2022","2022","kg/ha","1880","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0116","Rye","2022","2022","t","9.4","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0116","Rye","2023","2023","kg/ha","1790","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0116","Rye","2023","2023","t","8.95","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01446","Safflower seed","2020","2020","kg/ha","1721.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01446","Safflower seed","2020","2020","t","86793.16","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01446","Safflower seed","2021","2021","kg/ha","1690.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01446","Safflower seed","2021","2021","t","52553.28","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01446","Safflower seed","2022","2022","kg/ha","1915.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01446","Safflower seed","2022","2022","t","77137.45","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01446","Safflower seed","2023","2023","kg/ha","1945.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01446","Safflower seed","2023","2023","t","65760.24","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","kg/ha","4686.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01921.01","Seed cotton, unginned","2020","2020","t","674706.45","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","kg/ha","5122.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01921.01","Seed cotton, unginned","2021","2021","t","812964.51","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","kg/ha","4694.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01921.01","Seed cotton, unginned","2022","2022","t","909809.24","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","kg/ha","4518.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01921.01","Seed cotton, unginned","2023","2023","t","604127.69","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01444","Sesame seed","2020","2020","kg/ha","660.7","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01444","Sesame seed","2020","2020","t","51996.97","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01444","Sesame seed","2021","2021","kg/ha","729.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01444","Sesame seed","2021","2021","t","53019.11","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01444","Sesame seed","2022","2022","kg/ha","693.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01444","Sesame seed","2022","2022","t","56467.77","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01444","Sesame seed","2023","2023","kg/ha","781.2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01444","Sesame seed","2023","2023","t","50812.03","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01929.05","Sisal, raw","2020","2020","kg/ha","1447.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01929.05","Sisal, raw","2020","2020","t","16013","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01929.05","Sisal, raw","2021","2021","kg/ha","1214.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01929.05","Sisal, raw","2021","2021","t","13342","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01929.05","Sisal, raw","2022","2022","kg/ha","915.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01929.05","Sisal, raw","2022","2022","t","6746","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01929.05","Sisal, raw","2023","2023","kg/ha","935.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01929.05","Sisal, raw","2023","2023","t","6894","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0114","Sorghum","2020","2020","kg/ha","3235.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0114","Sorghum","2020","2020","t","4703700.87","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0114","Sorghum","2021","2021","kg/ha","3368","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0114","Sorghum","2021","2021","t","4370063.85","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0114","Sorghum","2022","2022","kg/ha","3526.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0114","Sorghum","2022","2022","t","4762961.75","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0114","Sorghum","2023","2023","kg/ha","3648.7","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0114","Sorghum","2023","2023","t","4815930.91","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0141","Soya beans","2020","2020","kg/ha","1567.2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0141","Soya beans","2020","2020","t","246018.87","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0141","Soya beans","2021","2021","kg/ha","1560","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0141","Soya beans","2021","2021","t","288202.57","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0141","Soya beans","2022","2022","kg/ha","1521","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0141","Soya beans","2022","2022","t","175544.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0141","Soya beans","2023","2023","kg/ha","2185.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0141","Soya beans","2023","2023","t","199162.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01215","Spinach","2020","2020","kg/ha","17283.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01215","Spinach","2020","2020","t","49312.82","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01215","Spinach","2021","2021","kg/ha","17114.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01215","Spinach","2021","2021","t","48543.86","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01215","Spinach","2022","2022","kg/ha","15700.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01215","Spinach","2022","2022","t","29108.39","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01215","Spinach","2023","2023","kg/ha","14669.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01215","Spinach","2023","2023","t","40924.29","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01354","Strawberries","2020","2020","kg/ha","43173.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01354","Strawberries","2020","2020","t","557514.2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01354","Strawberries","2021","2021","kg/ha","45601.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01354","Strawberries","2021","2021","t","542890.63","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01354","Strawberries","2022","2022","kg/ha","43488.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01354","Strawberries","2022","2022","t","578141.89","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01354","Strawberries","2023","2023","kg/ha","42023.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01354","Strawberries","2023","2023","t","641552.22","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01241.01","String beans","2020","2020","kg/ha","9751","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01241.01","String beans","2020","2020","t","101956","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01241.01","String beans","2021","2021","kg/ha","9914.2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01241.01","String beans","2021","2021","t","102543","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01241.01","String beans","2022","2022","kg/ha","10354.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01241.01","String beans","2022","2022","t","79761","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01241.01","String beans","2023","2023","kg/ha","10206.2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01241.01","String beans","2023","2023","t","104124","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01801","Sugar beet","2020","2020","kg/ha","13058.7","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01801","Sugar beet","2020","2020","t","891.58","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01801","Sugar beet","2021","2021","kg/ha","13174","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01801","Sugar beet","2021","2021","t","898.26","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01801","Sugar beet","2022","2022","kg/ha","13222.4","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01801","Sugar beet","2022","2022","t","900.3","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01801","Sugar beet","2023","2023","kg/ha","13151.6","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01801","Sugar beet","2023","2023","t","896.71","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","69477.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01802","Sugar cane","2020","2020","t","53841556.79","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","68264.4","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01802","Sugar cane","2021","2021","t","55247516.08","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","69863.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01802","Sugar cane","2022","2022","t","55556083.44","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","68611.2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01802","Sugar cane","2023","2023","t","55977193.34","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01445","Sunflower seed","2020","2020","kg/ha","1297.2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01445","Sunflower seed","2020","2020","t","8331.13","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01445","Sunflower seed","2021","2021","kg/ha","1346.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01445","Sunflower seed","2021","2021","t","7668.63","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01445","Sunflower seed","2022","2022","kg/ha","1834.4","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01445","Sunflower seed","2022","2022","t","4731.92","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01445","Sunflower seed","2023","2023","kg/ha","1150.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01445","Sunflower seed","2023","2023","t","5034.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01530","Sweet potatoes","2020","2020","kg/ha","19590.7","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01530","Sweet potatoes","2020","2020","t","75396.19","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01530","Sweet potatoes","2021","2021","kg/ha","19790","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01530","Sweet potatoes","2021","2021","t","79005.81","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01530","Sweet potatoes","2022","2022","kg/ha","20093.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01530","Sweet potatoes","2022","2022","t","62475.16","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01530","Sweet potatoes","2023","2023","kg/ha","21132.9","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01530","Sweet potatoes","2023","2023","t","76972.06","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01324","Tangerines, mandarins, clementines","2020","2020","kg/ha","14689.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01324","Tangerines, mandarins, clementines","2020","2020","t","530367.53","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01324","Tangerines, mandarins, clementines","2021","2021","kg/ha","12654.7","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01324","Tangerines, mandarins, clementines","2021","2021","t","451830.38","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01324","Tangerines, mandarins, clementines","2022","2022","kg/ha","14682.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01324","Tangerines, mandarins, clementines","2022","2022","t","506542.14","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01324","Tangerines, mandarins, clementines","2023","2023","kg/ha","14875","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01324","Tangerines, mandarins, clementines","2023","2023","t","510341.69","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01234","Tomatoes","2020","2020","kg/ha","48717.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01234","Tomatoes","2020","2020","t","4137341.85","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01234","Tomatoes","2021","2021","kg/ha","45946.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01234","Tomatoes","2021","2021","t","4149240.67","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01234","Tomatoes","2022","2022","kg/ha","46997.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01234","Tomatoes","2022","2022","t","4217896.62","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01234","Tomatoes","2023","2023","kg/ha","49028.9","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01234","Tomatoes","2023","2023","t","4394806.98","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01191","Triticale","2020","2020","kg/ha","2776.4","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01191","Triticale","2020","2020","t","25301.42","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01191","Triticale","2021","2021","kg/ha","2607.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01191","Triticale","2021","2021","t","27587.88","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01191","Triticale","2022","2022","kg/ha","4301.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01191","Triticale","2022","2022","t","20404.31","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01191","Triticale","2023","2023","kg/ha","4121.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01191","Triticale","2023","2023","t","21983.74","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01970","Unmanufactured tobacco","2020","2020","kg/ha","2100.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01970","Unmanufactured tobacco","2020","2020","t","14476.46","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01970","Unmanufactured tobacco","2021","2021","kg/ha","2477.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01970","Unmanufactured tobacco","2021","2021","t","17823.53","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01970","Unmanufactured tobacco","2022","2022","kg/ha","2434","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","15250.32","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01970","Unmanufactured tobacco","2023","2023","kg/ha","2524","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01970","Unmanufactured tobacco","2023","2023","t","18232.75","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01658","Vanilla, raw","2020","2020","kg/ha","569","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01658","Vanilla, raw","2020","2020","t","588.71","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01658","Vanilla, raw","2021","2021","kg/ha","582.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01658","Vanilla, raw","2021","2021","t","609.57","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01658","Vanilla, raw","2022","2022","kg/ha","645.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01658","Vanilla, raw","2022","2022","t","515.37","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01658","Vanilla, raw","2023","2023","kg/ha","628.8","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01658","Vanilla, raw","2023","2023","t","507.87","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01709.01","Vetches","2020","2020","kg/ha","12021.9","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01709.01","Vetches","2020","2020","t","109397.12","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01709.01","Vetches","2021","2021","kg/ha","12170.9","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01709.01","Vetches","2021","2021","t","109354.59","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01709.01","Vetches","2022","2022","kg/ha","13066.2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01709.01","Vetches","2022","2022","t","56392.07","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01709.01","Vetches","2023","2023","kg/ha","12158.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01709.01","Vetches","2023","2023","t","74840.78","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01376","Walnuts, in shell","2020","2020","kg/ha","1513.7","A","Official figure",""
